id,phId,name,tagline,description,thumbnailUrl,launchDate,upvotes,score,speedScore,marketScore,pmfScore,networkScore,growthScore,uncertaintyScore,scoreExplanation,createdAt,updatedAt
1ac0b302-98c4-4f82-b6a6-bc523d6d044c,1078842,OpenBug,"Ticket in, fix out. Every solution trains the next one.","OpenBug is an open-source CLI that turns bug tickets into fixes. Paste a ticket, and the AI agent investigates your logs, reads your code, correlates across services, and delivers a diff. Every fix adds to a shared runbook in git — so your team gets smarter with every bug solved.",https://ph-files.imgix.net/63e8c47d-0b3c-4e6e-a051-f2cd2b991f81.gif?auto=format,2026-02-14T08:01:00Z,97,8,8,9,9,6,9,6,"OpenBug demonstrates strong potential for Blitzscaling by tackling a universal developer problem with an AI-powered, open-source solution that prioritizes speed and internal knowledge sharing, despite significant risks related to AI accuracy and deep system access.",2026-02-15T06:43:35.753Z,2026-02-15T06:43:35.753Z
5d3b50f7-790c-4462-b927-30cf5f350a0a,1073959,Couple Question Generator,Random Couple Question Generator to Get Closer,Strengthen your relationship with our couple questions game. Get thought-provoking conversation starters and deep questions for couples.,https://ph-files.imgix.net/2d767c4d-2c7b-4d73-907c-204dea89df9c.png?auto=format,2026-02-10T08:01:00Z,1,4,7,6,5,1,3,4,"The product offers a simple solution that can be launched quickly to a broad demographic, but it lacks defensibility through network effects, struggles with strong long-term PMF, and faces significant challenges in achieving hyper-growth or managing competitive and monetization risks as a standalone generator.",2026-02-10T09:55:42.672Z,2026-02-10T09:55:42.672Z
2943084e-c665-4141-a461-980ca79843ec,1072560,CraftMyCV,ATS AI CV Maker ,"Looking to launch or scale a CV builder business fast? This AI-powered CV Builder is a ready-to-sell platform built for revenue, not experiments. Create and manage professional ATS-friendly templates, control pricing, accept Paypal payments, and deliver A4-perfect CVs with live preview. OpenAI drives all AI features, not platform credits. Secure, scalable, and built for real users. Launch your CV business today.",https://ph-files.imgix.net/71cb0895-85e8-43c7-8d05-728827e249a1.png?auto=format,2026-02-04T08:01:00Z,1,6,8,7,8,2,7,5,"CraftMyCV shows promise for rapid deployment and strong PMF for its customers in a large underlying market, but lacks explicit network effects and detailed risk management for true blitzscaling.",2026-02-04T22:04:40.931Z,2026-02-04T22:04:40.931Z
c4d3368d-d5c2-4a3c-8d99-55848750df52,1074805,Trip Mate: Planner & Packing,One home for every trip.,"Trip Mate is a privacy-first, offline-first travel companion designed for seamless organization. From planning to unpacking, it works anywhere even without a signal. - Navigation: ""Guide Me Back"" Pro uses a compass and breadcrumbs to find your way without maps. - Organization: 3-phase packing lists, activity timelines, and a secure document hub. - Finances: Track expenses in 23+ currencies without forced conversions. - Memories: Interactive maps, digital stamps, and post-trip reflections.",https://ph-files.imgix.net/144f1b27-8c60-47cb-9af0-3caca159d5dd.png?auto=format,2026-02-06T08:01:00Z,1,6,4,9,8,2,5,6,"Trip Mate addresses genuine pain points for privacy-conscious, offline-first travelers in a massive market with strong PMF, but its comprehensive feature set suggests a deliberate launch over raw speed, and its lack of network effects limits hyper-growth potential.",2026-02-06T16:09:24.660Z,2026-02-06T16:09:24.660Z
4d6b5953-b209-490a-aee8-a65c73e2e63a,1075480,Sway,Turn spoken thoughts into clear structure.,"Sway is for people who think better by talking than typing. Just speak your thoughts naturally. While walking, thinking, or reflecting. Sway listens and turns what you say into clear summaries, key points, and actions. No prompts. No formatting. Just speak -> clarity.",https://ph-files.imgix.net/3344d915-a8ff-4758-99e3-e4181f5a90ea.png?auto=format,2026-02-08T08:01:00Z,110,6.5,7,9,8,2,8,5,"Sway demonstrates high market potential, strong product-market fit promise, and hyper-growth potential due to its low-friction, high-value proposition for a large audience, though it lacks inherent network effects and faces significant AI accuracy risks.",2026-02-08T19:20:41.000Z,2026-02-08T19:20:41.000Z
410e42c0-ee26-4857-b018-54179504a12b,1072902,Vibe XL,The Place for Everything Vibe Coding,"Built for the developers who ship with AI. Vibe XL is where vibe coders prove their work, sell their prompts, and find opportunities. Traditional portfolios don't capture what vibe coders do. GitHub can't verify AI-assisted builds. Employers don't know how to hire us. 🚀 Register & verify your AI-built projects 💰 Sell templates, prompts & artifacts 💼 Find jobs that value speed over credentials 🤝 Join a community that gets it Stop being invisible. Start getting credit for what you build.",https://ph-files.imgix.net/6501bbbf-13f5-4d79-9ef3-4f21388cec13.png?auto=format,2026-02-12T08:01:00Z,0,8,8,7,9,9,9,7,"Vibe XL effectively targets a rapidly growing market with acute, unmet needs, exhibiting strong potential PMF and powerful network effects, but faces inherent uncertainties in defining and verifying a nascent category of work.",2026-02-12T09:42:21.500Z,2026-02-12T09:42:21.500Z
bda0ae5b-191d-41e3-a101-2ea3136b1640,1072046,Ethereal Planes,Stream your PC to your Meta Quest with individual windows. ,"Transform your workspace with Ethereal Planes, the ultimate mixed reality desktop streaming experience for Meta Quest. Stream your Windows desktop directly to your Quest headset. Unlimited Virtual Windows: Break free from physical display limitations. Open multiple windows from your PC and arrange them anywhere in your space. Create the ultimate productivity setup without buying extra monitors.",https://ph-files.imgix.net/3939c816-e452-4d34-98ed-a4482d76d50f.png?auto=format,2026-02-14T08:01:00Z,0,7,8,9,9,2,8,6,"Ethereal Planes demonstrates strong product-market fit and huge market potential in a growing sector, prioritizing speed, but its individual-user focus limits network effects and it operates in a high-risk, uncertain competitive environment.",2026-02-14T09:24:58.158Z,2026-02-14T09:24:58.158Z
4224a298-0525-4f31-9d52-db65482dcdd1,1073870,Global Issue Memory MCP,"One AI fixes a bug, every AI learns it. Privacy first","A powerful MCP for vibe coders who let the AI run on auto. Your AI wastes thousands of tokens re-solving bugs other AIs already fixed. GIM changes that. One AI solves an error, the fix is sanitized, verified, and shared — every AI learns it instantly. Stack Overflow, but for machines: structured fixes, not discussion threads. Community-driven — every fix makes every AI smarter. Privacy-first with two-layer sanitization. Open source. Your secrets never leave, your solutions help everyone.",https://ph-files.imgix.net/3ee31656-ae14-4258-9f8b-eb6c0bf85e5a.png?auto=format,2026-02-08T08:01:00Z,5,8.5,6,9,9,10,9,8,"Global Issue Memory MCP demonstrates strong blitzscaling potential through a high-value, network-effect-driven solution to a massive and growing AI developer pain point, with proactive risk management for privacy and solution quality, though its own operational speed isn't explicitly highlighted.",2026-02-08T12:35:22.474Z,2026-02-08T12:35:22.474Z
083a199f-962c-41e4-b40b-b56cf3e8371d,1078244,Curato,Turn chaos into clarity. ,"Curato is a powerful, design-first curation platform that helps you organize and share the things that matter. Whether you're building a top-10 ranking, a live community poll, a travel checklist, or a step-by-step guide, Curato makes it look professional and beautiful in seconds. Key Features: - Stunning UI: A modern, fluid interface with a focus on ""The Art of Curation"". - Social Discovery: Find inspiration from a community of curators.",https://ph-files.imgix.net/f98537a9-0bd7-4c21-a820-4c33bfeb54d7.png?auto=format,2026-02-13T08:01:00Z,0,7,6,9,5,8,8,4,"Curato exhibits strong market potential and clear network effects for hyper-growth, but the launch lacks explicit evidence of current Product-Market Fit or a stated approach to managing blitzscaling's inherent risks.",2026-02-13T12:43:13.096Z,2026-02-13T12:43:13.096Z
d9910acd-722a-45da-85a5-a9e0f32d09d0,1074157,Iceberg Framework,Rules for AI.,"Iceberg Framework introduces a rules layer for AI — something existing tools don’t provide. Instead of generating code directly from prompts, Iceberg forces models to follow a structured process: rules → documents → code. This eliminates behavioral drift, reduces variance, and keeps systems maintainable over time. It works behind the scenes, adding predictable, spec‑driven behavior to any model without changing your workflow.",https://ph-files.imgix.net/fd06ab89-9b81-487a-b45c-e08ee63bd013.png?auto=format,2026-02-06T08:01:00Z,4,8,7,10,9,7,9,6,"Iceberg Framework targets a massive, hyper-growth AI market with a compelling solution for critical reliability issues, offering strong PMF, though its network effects and the company's specific risk management approach are less clear.",2026-02-07T04:03:15.524Z,2026-02-07T04:03:15.524Z
bed9e90b-1fd6-444d-b320-6490688c404e,1079365,ProHeadshot AI,Turn any selfie into a studio-quality headshot in seconds.,"ProHeadshot is an AI-powered tool that transforms ordinary photos & selfies into polished, professional headshots. No photographer, no studio, no expensive equipment needed. Simply upload a photo & let ProHeadshot AI handle the rest. Perfect for LinkedIn profiles, resumes, corporate websites, and social media branding.",https://ph-files.imgix.net/7ab0bcf3-7dcf-467a-b910-2ac24b2f7dd3.png?auto=format,2026-02-15T08:01:00Z,3,8,8,9,9,4,9,7,"ProHeadshot AI demonstrates strong product-market fit and hyper-growth potential in a massive global market by using AI to solve a clear problem, despite limited inherent network effects and ongoing quality/competition risks.",2026-02-16T01:29:48.805Z,2026-02-16T01:29:48.805Z
f0538b7b-4c56-455f-a005-36b9c2d502dd,1074006,Clickpro,All- in-One Digital Marketing Solution ,"ClickPro is an all-in-one digital marketing platform designed to help businesses plan, execute, and manage their online marketing from a single place. It brings together essential tools for campaign management, performance tracking, audience engagement, and growth optimization, removing the need to juggle multiple platforms. Built for efficiency and ease of use, ClickPro helps teams focus on results instead of tools, making digital marketing simpler, faster, and more effective.",https://ph-files.imgix.net/3bc78eac-567f-4bfd-bb31-414098b092f4.png?auto=format,2026-02-06T08:01:00Z,0,5.5,3,9,8,2,8,3,"Clickpro addresses a huge market with strong potential PMF, but the description provides no insight into company-level speed over efficiency, inherent network effects, or management of blitzscaling-specific risks.",2026-02-07T01:43:41.226Z,2026-02-07T01:43:41.226Z
97c94aa4-fb59-4a42-a3a5-57c448ebf2a0,1068356,NeuroBlock,"No-code AI Lab: Train models, access datasets, run inference","We built a no-code AI lab where you can train your own AI models with your own data. NeuroBlock OS offers an integrated ecosystem: generate and access datasets, train and deploy models, and download them to run anywhere, on your computer, server, smartphone, or through our NeuroAI cloud inference framework, ready to integrate into workflows. AI you own, cheap to run, and built to perform exactly the way you want.",https://ph-files.imgix.net/c1361414-18c3-47b0-acae-f4dbff2cec20.gif?auto=format,2026-02-07T08:01:00Z,118,7.5,8,9,9,5,8,6,"NeuroBlock leverages the massive no-code AI market with strong product-market fit and high growth potential, though explicit network effects and detailed risk management strategies are not clearly articulated.",2026-02-08T06:01:03.748Z,2026-02-08T06:01:03.748Z
fce81d2b-3226-49e0-aecd-b2c57caf212a,1076514,Create Caricature Of Me,Turn your selfie into a job-themed caricature in seconds,"Create Caricature of Me turns your selfie into a personalized caricature based on your job, hobbies, and personality. Upload a photo, type a prompt like “me as a chef / developer / teacher”, and get high-quality PNGs ready for avatars, team profiles, or gifts — in seconds.",https://ph-files.imgix.net/af00d121-53f8-4eca-8c84-d039cbf1ea7e.png?auto=format,2026-02-11T08:01:00Z,0,7,8,9,8,4,8,5,"The product scores highly on market potential and PMF due to its simple, personalized AI solution for digital avatars and gifts, leveraging a highly scalable model for hyper-growth and fast execution, though it lacks strong inherent network effects and faces significant competitive and technical risks in the rapidly evolving AI landscape.",2026-02-11T20:32:54.606Z,2026-02-11T20:32:54.606Z
5d7897d5-3d9c-496b-854f-f33e889449c0,1079327,Holditt,"Never lose a warranty — store, track & claim with Holditt","Holditt is your personal digital vault to store all your purchase invoices and warranties securely. Access them anytime, anywhere, and get timely reminders before warranties expire. Never lose your proof of purchase again.",https://ph-files.imgix.net/c238eaa5-9b4a-4809-8161-a1ccca78cae3.png?auto=format,2026-02-15T08:01:00Z,2,5.33,6,9,7,1,5,4,"Holditt targets a massive market with a clear problem and good potential product-market fit, but its lack of inherent network effects and unproven risk management significantly limit its hyper-growth potential.",2026-02-15T23:20:30.441Z,2026-02-15T23:20:30.441Z
95d0ec40-14cf-4911-a638-3dc98e985cda,1071653,Bunny Database,"Like SQLite, but for the web",Easily create SQLite-compatible databases that spin down when idle. Start simple and add regions later without rearchitecting. Keep latency low no matter where your users are.,https://ph-files.imgix.net/b055b4c8-49e9-43b2-be5d-e4a66e9055cf.png?auto=format,2026-02-04T08:01:00Z,186,7.5,8,9,9,6,8,5,"Bunny Database targets a massive market with strong PMF by bringing SQLite's simplicity to the scalable web, indicating high growth potential and a focus on speed, though managing the inherent technical and competitive risks will be crucial for sustained blitzscaling.",2026-02-04T21:58:37.078Z,2026-02-04T21:58:37.078Z
215bad3e-e650-4bb3-babe-388c20189e03,1076407,Criterium,AI trainer that empower learner's journey,Criterium is trained over your course content and gives to your students the best answers. White-label integration to any LMS that support LTI 1.3. Pricing per active users.,https://ph-files.imgix.net/679a4722-ae50-459a-affa-b2288ae7cb10.png?auto=format,2026-02-10T08:01:00Z,6,7.3,8,9,8,4,9,6,"Criterium demonstrates high potential for speed and hyper-growth in a vast education market with strong PMF, leveraging AI and existing LMS infrastructure, though network effects and explicit risk mitigation strategies are less evident.",2026-02-11T04:26:04.002Z,2026-02-11T04:26:04.002Z
a023a9a6-6192-4a99-ba06-a9b44cf70557,1078860,FocusFlow,Reclaim your attention span.,"Staying focused is tough. FocusFlows helps by using local AI to gently nudge you when you drift off. It runs 100% in your browser, so your webcam data never leaves your device. No cloud, no spying—just a private tool to help you get deep work done.",https://ph-files.imgix.net/4489c1d1-3467-4036-bf0f-b954552c5753.png?auto=format,2026-02-15T08:01:00Z,4,7,7,9,8,2,8,7,"FocusFlow targets a massive market with a strong, privacy-focused solution and a highly scalable architecture, yet it lacks inherent network effects and faces efficacy risks with its local AI implementation.",2026-02-15T21:18:57.393Z,2026-02-15T21:18:57.393Z
589e0ea8-d115-4048-8c7e-8135b396ae53,1072214,Axel,Todoist for AI coding agents,"Axel helps you run AI agents and keep them fed. Queue up work, dispatch to the right agent, and approve or deny actions from one inbox. It's native macOS, keyboard-driven, and works with Claude, Codex, OpenCode, and Antigravity out of the box. We hope it helps you ship faster 🚀",https://ph-files.imgix.net/52c33733-8013-4ecb-a637-66ec3186135d.png?auto=format,2026-02-08T08:01:00Z,87,7.5,9,9,8,3,8,8,"Axel demonstrates strong potential in a massive emerging market with a clear PMF for early adopters, though its current description lacks explicit network effects for hyper-growth.",2026-02-08T09:24:55.518Z,2026-02-08T09:24:55.518Z
07e2518e-f025-4e09-ae0d-09c31bbc36be,1062930,WaZhop,Marketplace and Digital Ecommerce,"Turn your products into a powerful online store. Create, showcase, and sell with ease all from one simple platform.",https://ph-files.imgix.net/e4112dfa-5759-4a6e-82e3-318aec00fb4b.png?auto=format,2026-02-14T08:01:00Z,0,4,5,9,3,2,3,2,"WaZhop targets a massive market but, based on its generic description, lacks clear product-market fit differentiation, strong network effects, or visible strategies for hyper-growth and risk management in a highly saturated competitive landscape, diminishing its Blitzscaling potential.",2026-02-14T11:18:15.335Z,2026-02-14T11:18:15.335Z
ef56c7a4-02c0-43ac-9a60-102222b7485a,1068248,SuperX,All-in-one growth OS for serious 𝕏 creators,"SuperX is an all-in-one growth toolkit for 𝕏. Get daily inspiration based on viral posts in your niche, trend-based research, and fast rewrites in your voice. Schedule posts at the best time, engage with the right accounts to get discovered, and track what works with built-in analytics.",https://ph-files.imgix.net/3745ed64-3c63-4189-b4be-1535a6cddc06.png?auto=format,2026-02-09T08:01:00Z,401,7,7,9,8,6,8,4,"SuperX demonstrates strong conceptual product-market fit and hyper-growth potential in a massive creator market, but faces significant platform dependency risks and intense competition.",2026-02-09T14:12:12.771Z,2026-02-09T14:12:12.771Z
0d2dbd88-2413-4c3f-8b42-3d833b2f7145,1071320,Sunday,The beautiful way to save and collect your books quotes,"How many great ideas have you highlighted, only to close the book and never see them again? We all do it. We dog-ear pages, snap messy photos that get lost in our camera roll, or scribble in margins. We tell ourselves we’ll remember that profound sentence, but we rarely do. Sunday fixes this. It is a purpose-built tool designed to make capturing wisdom as seamless as reading it. Reading is an investment of your time and attention. Sunday ensures you get to keep the returns.",https://ph-files.imgix.net/793c331c-80ab-4066-9256-da075e0cd900.png?auto=format,2026-02-08T08:01:00Z,107,5.5,7,7,8,2,4,5,"Sunday demonstrates strong product-market fit potential by addressing a clear pain point for a large audience of readers, yet its current description lacks inherent network effects or a clear path to hyper-growth necessary for true Blitzscaling.",2026-02-08T20:19:41.338Z,2026-02-08T20:19:41.338Z
568e21c3-c031-4a41-adf4-f97d5b7b919c,1071936,Unblocked Code Review,AI code review that knows when to chime in,"AI code review that sees your context, not just your diff. Unblocked draws on context from your whole repo, Slack, Jira, docs, PR history, and more. Every comment moves the conversation forward with cited sources. The result: high-signal comments you'll actually want to implement.",https://ph-files.imgix.net/8f1014fb-18bd-4765-a5db-3d633c50c89d.png?auto=format,2026-02-04T08:01:00Z,118,8.3,8,10,9,7,9,7,"Unblocked Code Review presents a strong blitzscaling opportunity due to its massive market potential, compelling product-market fit, and the inherent data network effects of its AI, despite the high risks associated with building advanced AI for critical developer workflows.",2026-02-04T22:02:04.890Z,2026-02-04T22:02:04.890Z
084d501c-42bb-4f7f-b66b-06a0ec84040d,1078390,ZapJobs,AI-powered job discovery built for India. ,"ZapJobs is an AI-powered hiring platform built to make recruitment affordable, transparent, and efficient. Employers can post their first 10 jobs free and manage applications without spreadsheets or expensive plans. With intelligent candidate ranking and simple tracking tools, ZapJobs helps startups and SMEs hire faster while giving candidates real visibility and direct access to opportunities — without platform barriers.",https://ph-files.imgix.net/026be80d-3944-4e70-8616-634e7f27a76d.svg?auto=format,2026-02-13T08:01:00Z,0,8.5,7.5,9.5,8.5,9.5,9,7,"ZapJobs shows strong blitzscaling potential due to its massive target market in India, inherent network effects, compelling free-tier acquisition strategy, and clear solution for SME hiring pain points, despite limited explicit details on risk management beyond initial adoption.",2026-02-13T16:38:03.976Z,2026-02-13T16:38:03.976Z
3efc4ed8-c0cb-49ce-a5d0-fc84c05505de,1074922,Lit Spelling,"Independent, audio-first spelling practice for all ages","Lit Spelling is an independent, audio-first spelling practice platform designed to build real spelling confidence. Learners can practice spelling on their own using ready-to-use word lists with built-in audio and instant feedback. All without weekly prep, printing or waiting for someone else to quiz them. It’s designed for families, independent learners and educators who want simple, effective spelling practice that actually sticks.",https://ph-files.imgix.net/5efdcb95-99ce-47a5-9a6a-2eb40c2d75af.png?auto=format,2026-02-10T08:01:00Z,12,6.5,7,9,8,2,7,6,"Lit Spelling shows strong potential with its clear PMF in a huge market, but its current independent nature suggests limited inherent network effects for hyper-growth.",2026-02-11T04:26:17.656Z,2026-02-11T04:26:17.656Z
9d8b4703-97f7-461c-b875-5970026f5f31,1075972,Water Tracker - Water Reminder,Drink water reminder & water tracker. Stay hydrated!,"Water Tracker – Drink Water Reminder helps you stay hydrated effortlessly. Set a personalized daily water goal, get smart reminders, and track your intake with one tap. View progress through clean charts, build healthy streaks, and stay motivated—100% free, privacy-friendly, and works offline. A simple way to build a daily hydration habit. 💧🚀",https://ph-files.imgix.net/8e7f1651-bcb6-4b44-9f33-0a2ce27ca2e6.png?auto=format,2026-02-09T08:01:00Z,2,5.7,7,9,8,1,4,5,"While benefiting from a huge market and strong product-market fit due to its simple, free, and privacy-focused utility, the lack of inherent network effects and high market competition temper its hyper-growth and blitzscaling potential.",2026-02-09T11:41:25.539Z,2026-02-09T11:41:25.539Z
11822cae-e63c-4c0c-bb57-a699b245760a,1079394,Pebble Docs,Seamless AI document agent for iOS,"Pebble Docs is an AI-powered document Agent for iOS. It automatically reads, creates, and edits your notes — just describe what you need. Free to use.",https://ph-files.imgix.net/85db2a9a-9e87-47d5-bde0-61b1d41cc6f0.png?auto=format,2026-02-15T08:01:00Z,2,7,9,9,7,3,8,7,"Pebble Docs shows strong potential for rapid adoption in a large market due to its free AI-powered solution for a universal need, prioritizing speed, though its direct network effects are not immediately evident.",2026-02-15T18:27:52.194Z,2026-02-15T18:27:52.194Z
a0d01a20-7a0c-4bc4-b53f-fd37fc34530a,1078706,Time Dot Life,See your time. Visualize your life. One dot at a time.,"I built TimeDot because I was obsessed with one question: How do I actually see my time? For months I tried calendars, habit trackers, spreadsheets. None of it stuck. Then it hit me what if every single day was just a dot? TimeDot is for anyone who wants to stop thinking about their life and start seeing it. Features: Year & life dot grids • Countdown timers • Habit tracking • Beautiful visualizations that matter.",https://ph-files.imgix.net/26ff5f2b-32d0-49dc-a6ea-4c3dbb9dd9cb.png?auto=format,2026-02-13T08:01:00Z,2,7,9,9,8,2,7,9,"Time Dot Life exhibits strong speed and risk management in tackling a huge market with potential PMF, but currently lacks inherent network effects for sustained hyper-growth.",2026-02-14T06:36:55.405Z,2026-02-14T06:36:55.405Z
7bea2f77-7637-4ca6-9c41-cdaab324913c,1072184,CFO Studio,AI Financial Intelligence Platform. Board-Ready in 9 Days,"CFO Studio is built on our unique Semantic Model—the data unification layer that guarantees 100% accurate, hallucination-free AI financial intelligence. It's finance infrastructure done right. For Series B-D tech CFOs who dread board reporting and messy data. ✅ Deploy in 9 days. ✅ Consolidate ERP, CRM, billing data. ✅ Get real-time, board-ready insights. ✅ On-premise security. Built by actual finance pros (Big 4, 5+ yrs FPA). Stop guessing at numbers. Start leading with trusted data.",https://ph-files.imgix.net/bd3d28b6-193e-4323-970a-280780644c27.png?auto=format,2026-02-04T08:01:00Z,63,7,9,7,10,2,7,8,"CFO Studio exhibits strong product-market fit with rapid deployment and effective mitigation of key AI risks, but its niche B2B market and absence of inherent network effects limit its hyper-growth potential under pure blitzscaling principles.",2026-02-04T22:04:14.035Z,2026-02-04T22:04:14.035Z
d3281e84-5219-442c-874f-4c90bb9f3e60,1070362,RexIDE,"IDE for ClaudeCode, Codex, OpenCode","Command center for nonstop shipping Keep AI agents like OpenCode, Claude, and Codex hot across projects — plus terminals, repos, reviews, auto insigts for diffs, diff view, voice input, and much more.",https://ph-files.imgix.net/86f73ed2-680d-4cfe-b149-27dc3444c2dc.png?auto=format,2026-02-08T08:01:00Z,8,7,8,9,6,3,7,7,"RexIDE targets a huge, uncertain AI developer market with speed and high growth potential, but needs to prove PMF and develop stronger network effects.",2026-02-09T06:04:13.088Z,2026-02-09T06:04:13.088Z
68ce0843-aa70-489a-9c8d-d37c934439fc,1079415,Qcm-excellence.com,Qcm certification ,I built this saas to practice for official certification,https://ph-files.imgix.net/62e37a97-77e6-46f4-8efe-c6c1aeaa47d2.jpeg?auto=format,2026-02-15T08:01:00Z,2,6.8,7,8,9,4,7,6,"The product addresses a high-demand need in a large market with strong PMF and a lean, fast approach, but lacks clear indicators of inherent network effects or mechanisms for hyper-viral growth beyond direct utility.",2026-02-15T22:18:22.544Z,2026-02-15T22:18:22.544Z
fe6bfd2d-5a52-42d5-af2e-358b30c89e37,1055849,frompt,"Improve any prompt in ChatGPT, Gemini, Claude, Perplexity","frompt is a Chrome extension that automatically improves your prompts on ChatGPT, Gemini, Claude, and Perplexity. Write a quick question, click “Improve Prompt,” and get a clearer, more structured prompt with goals, context, constraints, and output format. So you receive better answers without learning prompt engineering.",https://ph-files.imgix.net/9ca514af-1e35-4500-9d49-29e09eee14b4.jpeg?auto=format,2026-02-15T08:01:00Z,3,6.5,8,9,8,2,7,5,"Frompt demonstrates strong potential in market size and Product-Market Fit for a rapidly evolving need, but its current lack of inherent network effects and high platform dependency present significant blitzscaling challenges.",2026-02-15T15:19:50.788Z,2026-02-15T15:19:50.788Z
46a25c8a-1c79-4eef-8c18-b864a5f70607,1078713,Reverse Sales Tax Calculator,Calculate the original price before tax in seconds.,A free online reverse sales tax calculator that instantly separates tax-inclusive totals into original price and sales tax amount. No signup required. Calculate the original price before tax in seconds.,https://ph-files.imgix.net/d29d6835-d981-44f5-800b-9a82aaf89925.png?auto=format,2026-02-13T08:01:00Z,0,4,8,3,6,0,2,7,"The product demonstrates excellent speed and efficient risk management for a simple utility, but it fundamentally lacks the huge market potential, strong network effects, and hyper-growth drivers crucial for successful Blitzscaling.",2026-02-14T06:37:07.275Z,2026-02-14T06:37:07.275Z
f6fc21a0-678c-4124-a0e4-a3cec60d3812,1074191,Video Forms,Embed questionnaires in videos to create interactive forms,"Ask questions inside your videos, not around them VForms lets you embed questions directly into the video itself: right where the feedback actually matters 💬Add questions at specific moments in a video so viewers can give contextual feedback ⏭ Let viewers skip ahead based on their answers 🧠 Collect more accurate, higher-quality insights without leaving the video Perfect for product demos, UX research, onboarding, and anyone tired of juggling videos + forms",https://ph-files.imgix.net/05a22d59-f712-44a5-8deb-71777864c262.png?auto=format,2026-02-10T08:01:00Z,162,6,8,5,8,2,6,7,"Video Forms demonstrates strong product-market fit for its niche and a fast execution approach, but its overall blitzscaling potential is constrained by a lack of strong network effects and uncertainty around the true ""hugeness"" of its specific market.",2026-02-11T01:50:38.440Z,2026-02-11T01:50:38.440Z
31e41b9d-fe34-47a9-b03b-e0f2621d0e69,1075405,Code with Your Heartbeat ,Code with your heartbeat,"The world's first bio-feedback live-coding platform. Write and run code while a real-time heart-rate pulse visualizer syncs to each execution. Pure bio-feedback, no mock data.",https://ph-files.imgix.net/1f7f2777-0142-45a4-b8fc-b9efb2d10a48.jpeg?auto=format,2026-02-07T08:01:00Z,0,3,7,3,2,1,2,6,"While this product launches a novel concept with speed and good initial risk management, it fundamentally lacks the huge market potential, strong product-market fit, and network effects critical for achieving Blitzscaling.",2026-02-07T10:19:55.872Z,2026-02-07T10:19:55.872Z
a5a4f281-e0f8-49b9-8cf6-bf835a70d37e,1079774,CabbageSEO,See if AI mentions you. Find where you're missing. Fix it.,"Most founders have no idea if ChatGPT or Perplexity even mention them. Someone could be asking for a product like yours right now and AI might not know you exist. CabbageSEO makes that visible, and fixable. Scan ChatGPT, Perplexity, and Google AI to see if they mention you. Find where you should show up but don't. Then get pages, trust signal fixes, and weekly actions to change that. Free scan on the homepage. No signup. 10 seconds.",https://ph-files.imgix.net/4c790ace-b62e-4cbb-bd3d-fbb1ed72caf1.png?auto=format,2026-02-16T08:01:00Z,3,7,9,8,8,3,9,7,"CabbageSEO exhibits strong potential for rapid validation, massive market impact, and hyper-growth in the emerging AI visibility space, despite lacking clear network effects and operating in a highly uncertain, evolving AI landscape.",2026-02-16T10:43:15.984Z,2026-02-16T10:43:15.984Z
23c47095-60c0-48f9-b9a0-ef495e815f3c,1074962,Pretone AI,Where the  call starts before the conversation,"pretone AI opens a brand-new layer of branding: the moment before a business answers the phone. Instead of silence or ringbacks, callers hear AI-generated music crafted specifically for your brand — natural, professional, and human-sounding, like a custom theme made just for you. Each track eases in calmly, mentions your business by name, and sets the tone without being disruptive. Generated in seconds. Installed instantly on your existing phone system.",https://ph-files.imgix.net/e4a0b3fb-913d-4167-a10f-dd42d8874e7d.png?auto=format,2026-02-07T08:01:00Z,2,7,8,9,7,6,8,6,"Pretone AI leverages AI for rapid scaling in a massive market, demonstrating strong hyper-growth potential despite moderate network effects and the inherent uncertainties of creating a new product category.",2026-02-08T07:35:41.092Z,2026-02-08T07:35:41.092Z
2559b424-e90d-40bb-a928-28b024991a16,1071936,Unblocked Code Review,AI code review that knows when to chime in,"AI code review that sees your context, not just your diff. Unblocked draws on context from your whole repo, Slack, Jira, docs, PR history, and more. Every comment moves the conversation forward with cited sources. The result: high-signal comments you'll actually want to implement.",https://ph-files.imgix.net/8f1014fb-18bd-4765-a5db-3d633c50c89d.png?auto=format,2026-02-04T08:01:00Z,118,7.5,7,9,8,7,8,6,"Unblocked leverages a huge market and strong PMF potential with inherent hyper-growth for an AI SaaS product, but faces significant risks in ensuring consistent AI quality and building developer trust amidst high competition.",2026-02-04T22:01:57.799Z,2026-02-04T22:01:57.799Z
f5cac456-443b-4167-8f18-f54735575820,1079801,docs2skills,Documentation to agent skills,"A curated gallery of developer tool documentation distilled into agent-ready skills. Browse, discover, and generate skills for your AI coding agents.",https://ph-files.imgix.net/9734f283-0053-4f66-b801-feed00ffd4bf.png?auto=format,2026-02-16T08:01:00Z,3,6.5,6,9,8,5,7,4,"docs2skills targets a massive, high-growth market with a clear problem-solution fit, but faces significant challenges in developing network effects, scaling skill creation, and managing the inherent risks and uncertainties of a rapidly evolving AI agent ecosystem.",2026-02-16T21:23:06.841Z,2026-02-16T21:23:06.841Z
